race,credit_score,zipcode,will_default
hispanic,753,71204,False
asian,756,71206,False
asian,409,71201,True
white,695,71202,False
black,630,71205,False
hispanic,509,71207,True
black,506,71206,True
black,313,71206,True
black,686,71206,False
white,735,71202,False
hispanic,360,71207,True
hispanic,361,71202,True
hispanic,725,71202,False
asian,506,71203,True
hispanic,442,71207,True
asian,626,71200,False
hispanic,528,71204,True
asian,646,71200,False
hispanic,649,71203,False
black,410,71205,True
asian,369,71207,True
black,465,71204,True
white,696,71201,False
hispanic,505,71207,True
asian,749,71202,False
black,534,71203,True
white,740,71203,False
white,445,71201,True
black,476,71204,True
asian,547,71206,False
asian,670,71200,False
black,502,71204,True
white,805,71207,False
white,814,71204,False
hispanic,331,71204,True
white,437,71203,True
hispanic,638,71206,False
white,700,71205,False
black,644,71207,False
white,663,71200,False
hispanic,685,71204,False
hispanic,604,71204,True
asian,630,71201,True
white,768,71204,False
white,641,71204,False
asian,519,71201,True
black,559,71207,True
asian,524,71200,True
white,488,71202,True
white,611,71202,False
asian,800,71200,False
asian,640,71200,True
hispanic,615,71204,True
asian,749,71204,False
black,568,71202,False
black,310,71207,True
black,493,71207,True
asian,459,71207,True
black,315,71204,True
black,392,71207,True
hispanic,677,71206,True
white,634,71206,False
white,589,71200,False
white,809,71202,False
hispanic,779,71205,False
asian,653,71202,False
white,565,71203,True
black,307,71207,True
hispanic,642,71205,True
white,492,71203,True
asian,600,71204,False
hispanic,705,71205,False
white,698,71203,False
hispanic,608,71205,False
white,379,71207,True
white,679,71202,False
hispanic,470,71207,True
black,447,71206,False
hispanic,537,71206,False
white,677,71203,False
asian,507,71204,True
white,684,71201,False
asian,304,71200,True
hispanic,383,71201,True
asian,818,71200,False
asian,701,71206,False
white,737,71202,False
asian,546,71202,False
white,651,71206,False
asian,674,71202,False
hispanic,321,71204,True
white,567,71204,False
hispanic,433,71204,True
hispanic,467,71204,True
black,503,71207,True
black,639,71207,False
black,662,71201,True
black,350,71205,True
white,788,71202,False
asian,733,71202,False
hispanic,464,71206,False
asian,816,71200,False
hispanic,560,71207,False
asian,613,71200,False
black,696,71203,True
white,468,71202,True
asian,657,71204,False
asian,610,71207,True
asian,616,71201,False
hispanic,661,71204,True
white,723,71203,False
hispanic,392,71207,True
asian,663,71202,False
hispanic,537,71207,True
black,515,71207,True
white,572,71202,False
white,536,71206,False
white,396,71203,False
asian,630,71202,False
hispanic,419,71202,False
white,776,71202,False
white,609,71203,True
black,512,71207,True
white,525,71202,True
hispanic,368,71206,False
black,475,71207,True
white,663,71200,False
black,397,71206,True
asian,694,71204,False
black,645,71206,False
black,495,71207,True
asian,756,71204,False
white,736,71203,False
black,395,71207,True
hispanic,438,71204,False
black,532,71207,True
white,591,71207,True
white,773,71206,False
asian,673,71207,False
black,574,71204,True
asian,785,71200,False
white,526,71207,True
hispanic,701,71205,False
white,650,71202,False
asian,743,71200,False
white,338,71206,True
white,757,71206,False
asian,762,71203,False
hispanic,437,71204,True
asian,603,71204,False
hispanic,493,71206,True
asian,758,71200,False
black,387,71207,True
asian,710,71207,False
white,682,71202,False
black,631,71204,False
black,405,71207,True
asian,579,71204,False
black,377,71206,True
white,741,71203,True
asian,517,71201,True
black,352,71206,True
black,660,71206,False
black,572,71207,True
asian,732,71201,False
asian,701,71200,False
white,789,71202,False
asian,669,71205,False
black,552,71203,True
white,440,71203,True
black,537,71207,True
hispanic,647,71206,False
asian,623,71200,False
white,550,71200,False
asian,416,71200,True
asian,613,71200,False
asian,421,71201,True
asian,772,71200,False
black,666,71207,True
white,689,71200,False
black,786,71207,False
asian,699,71200,False
hispanic,673,71206,True
white,646,71204,False
black,554,71207,True
hispanic,476,71204,False
white,622,71202,False
black,597,71205,False
hispanic,423,71204,True
white,595,71202,False
asian,668,71207,False
asian,817,71206,False
white,572,71204,False
white,801,71202,False
asian,642,71201,False
white,623,71202,True
asian,580,71207,True
white,656,71201,False
black,484,71207,True
hispanic,354,71206,True
white,552,71203,True
white,674,71203,True
asian,726,71206,False
hispanic,576,71203,True
black,501,71206,True
white,816,71203,False
white,331,71200,False
hispanic,809,71205,False
asian,733,71200,False
hispanic,317,71201,True
asian,836,71202,False
asian,620,71201,False
hispanic,351,71204,True
white,526,71206,False
white,448,71200,False
asian,796,71201,False
asian,686,71205,False
hispanic,677,71204,False
white,336,71201,True
hispanic,657,71205,True
asian,786,71204,False
white,682,71203,True
black,501,71205,True
asian,826,71204,False
asian,722,71200,False
white,713,71202,True
asian,805,71200,False
white,634,71200,False
black,475,71204,True
white,770,71201,False
asian,703,71200,True
hispanic,359,71204,True
white,524,71202,True
hispanic,638,71204,False
black,384,71207,True
white,624,71207,False
hispanic,792,71207,False
white,580,71202,False
hispanic,734,71202,False
white,777,71200,True
white,362,71207,True
hispanic,807,71206,False
white,638,71200,False
hispanic,643,71204,True
asian,773,71201,False
hispanic,686,71203,False
black,753,71200,False
white,535,71203,True
asian,618,71200,False
asian,648,71202,False
white,332,71200,True
white,822,71201,False
white,726,71201,False
asian,671,71204,False
asian,599,71206,False
white,765,71202,False
white,637,71202,False
hispanic,534,71205,True
asian,683,71201,True
hispanic,369,71202,False
white,628,71200,False
asian,642,71202,False
white,611,71202,True
hispanic,642,71205,True
black,703,71206,False
black,614,71205,False
white,585,71201,True
black,321,71201,True
white,664,71200,False
white,615,71204,False
asian,523,71201,False
asian,629,71200,False
hispanic,344,71206,True
asian,613,71200,False
white,666,71200,False
asian,846,71203,False
hispanic,586,71206,True
white,617,71205,False
hispanic,591,71205,False
black,807,71206,True
asian,816,71202,False
hispanic,442,71201,True
hispanic,753,71204,False
white,713,71204,False
white,334,71207,True
black,630,71207,False
white,434,71203,True
hispanic,742,71202,False
hispanic,494,71200,True
hispanic,514,71205,True
hispanic,645,71207,False
asian,848,71204,False
hispanic,385,71202,True
asian,788,71200,False
white,833,71203,False
black,656,71205,False
black,483,71206,True
asian,793,71203,True
black,543,71207,False
black,569,71206,True
black,577,71206,False
black,428,71202,False
asian,724,71201,False
hispanic,590,71205,False
asian,550,71200,False
black,384,71207,True
asian,578,71201,True
black,457,71204,True
asian,736,71203,True
hispanic,728,71204,False
asian,672,71204,False
white,719,71200,False
black,467,71206,True
white,812,71200,False
asian,355,71204,True
black,565,71204,True
white,749,71206,False
black,518,71206,False
white,697,71200,False
black,306,71206,True
black,780,71206,False
white,782,71202,False
white,670,71202,False
black,743,71202,False
white,583,71201,True
hispanic,459,71207,True
asian,447,71203,True
black,684,71207,False
white,460,71200,False
white,683,71203,False
hispanic,574,71204,True
asian,581,71207,False
white,647,71204,False
asian,837,71201,False
white,821,71200,False
white,505,71205,True
asian,494,71206,False
hispanic,540,71203,True
hispanic,539,71204,True
hispanic,491,71205,True
asian,717,71204,False
asian,580,71206,False
white,809,71203,False
white,515,71203,False
white,681,71201,False
black,373,71202,False
asian,664,71200,True
black,569,71207,False
white,506,71201,False
white,630,71202,False
hispanic,596,71203,True
hispanic,764,71204,False
black,446,71207,True
black,505,71206,True
asian,753,71203,False
hispanic,460,71204,True
white,601,71202,False
asian,667,71200,False
hispanic,417,71204,True
white,693,71203,False
asian,599,71203,False
asian,507,71205,True
white,803,71202,False
hispanic,326,71204,True
white,637,71201,False
hispanic,525,71205,True
white,717,71200,False
white,610,71203,False
white,744,71206,False
hispanic,742,71204,False
asian,800,71202,False
black,428,71203,True
white,768,71202,False
white,550,71206,False
black,371,71203,True
hispanic,524,71204,True
white,770,71201,True
black,405,71207,True
white,671,71203,False
hispanic,562,71203,True
black,335,71206,True
black,582,71206,False
hispanic,778,71205,False
asian,647,71206,False
asian,572,71205,False
white,836,71200,False
white,807,71203,False
black,461,71205,True
black,610,71205,False
hispanic,590,71207,True
black,497,71204,True
asian,643,71200,False
white,630,71201,False
hispanic,742,71207,False
white,530,71203,True
asian,714,71202,False
white,621,71202,False
white,825,71202,False
asian,589,71201,True
white,314,71201,True
hispanic,431,71205,True
asian,792,71204,True
white,617,71202,False
white,331,71202,True
white,321,71202,True
black,570,71207,False
white,653,71203,True
asian,467,71200,False
white,637,71203,True
hispanic,664,71204,False
white,743,71203,False
white,656,71200,False
white,712,71201,False
asian,631,71206,False
white,357,71203,False
white,564,71203,True
hispanic,730,71201,False
hispanic,514,71203,True
white,608,71203,True
white,743,71206,False
hispanic,483,71207,True
asian,402,71201,True
asian,732,71201,False
hispanic,776,71202,False
white,808,71206,False
hispanic,693,71205,False
white,454,71202,False
white,771,71203,False
white,762,71202,False
asian,671,71205,True
asian,547,71207,False
white,618,71202,True
white,598,71206,False
white,567,71203,True
white,636,71206,False
white,334,71201,True
black,302,71207,True
hispanic,681,71206,False
white,367,71207,True
black,714,71202,False
white,711,71203,True
white,506,71203,True
asian,710,71200,False
black,746,71202,False
white,636,71202,False
white,742,71204,False
white,312,71202,True
black,663,71204,False
hispanic,689,71200,False
asian,474,71201,True
white,330,71201,True
white,536,71201,False
black,519,71204,False
white,779,71202,False
black,743,71207,False
hispanic,533,71204,False
white,621,71203,False
white,653,71205,True
hispanic,732,71205,False
white,644,71201,True
white,755,71202,False
white,807,71202,False
hispanic,826,71200,False
black,633,71204,False
hispanic,720,71200,False
white,755,71202,False
white,760,71203,False
hispanic,576,71205,True
hispanic,500,71206,True
black,588,71207,True
asian,740,71200,False
black,567,71206,True
black,695,71207,True
asian,657,71202,False
hispanic,407,71201,True
asian,661,71205,True
hispanic,726,71205,False
white,610,71200,False
black,595,71202,False
white,848,71201,False
white,724,71202,True
asian,418,71204,False
hispanic,317,71204,False
white,626,71207,True
white,722,71202,False
asian,781,71205,False
asian,815,71206,False
hispanic,381,71207,True
hispanic,673,71204,False
black,403,71201,True
hispanic,603,71205,True
hispanic,724,71204,False
asian,771,71201,False
white,797,71202,False
white,727,71202,False
hispanic,617,71205,False
black,483,71204,True
white,408,71203,True
white,762,71202,False
asian,631,71206,False
hispanic,527,71206,False
white,649,71202,False
asian,820,71201,False
white,784,71200,False
hispanic,396,71204,True
hispanic,446,71204,True
white,649,71203,False
hispanic,550,71205,False
white,442,71202,False
asian,707,71203,False
black,680,71206,False
white,516,71203,False
white,788,71202,False
white,676,71203,False
white,623,71202,False
hispanic,505,71205,True
asian,614,71203,False
black,399,71206,False
asian,594,71200,False
hispanic,616,71204,False
asian,618,71202,False
white,757,71203,False
hispanic,674,71204,False
black,649,71205,False
white,754,71202,False
white,848,71202,False
hispanic,514,71207,True
white,776,71202,False
black,587,71207,True
white,703,71200,False
white,573,71201,True
white,621,71207,True
black,415,71207,True
black,528,71206,True
white,358,71202,True
black,801,71204,False
asian,463,71203,True
hispanic,406,71207,True
asian,717,71202,False
asian,745,71205,False
hispanic,474,71204,False
white,829,71200,False
asian,731,71200,False
hispanic,768,71202,False
asian,505,71201,True
black,325,71201,True
black,645,71206,False
white,796,71202,False
asian,683,71202,False
hispanic,435,71205,True
white,756,71202,False
white,514,71202,True
asian,619,71200,False
asian,610,71201,True
black,498,71207,True
white,385,71207,True
hispanic,416,71203,True
asian,591,71207,False
hispanic,841,71205,False
white,726,71202,False
asian,408,71205,True
hispanic,764,71205,True
white,635,71202,False
hispanic,543,71207,True
black,564,71207,True
white,356,71203,True
black,334,71203,True
white,683,71202,False
white,717,71200,False
white,495,71206,False
black,725,71202,False
asian,611,71200,True
hispanic,426,71201,True
asian,652,71200,False
black,554,71207,True
white,631,71201,False
white,837,71200,False
black,462,71206,True
asian,553,71201,True
asian,603,71201,False
black,750,71206,False
hispanic,436,71204,False
black,323,71207,True
black,506,71204,True
asian,658,71206,False
hispanic,533,71205,False
hispanic,639,71204,False
white,821,71206,False
asian,657,71206,False
hispanic,597,71200,False
black,660,71206,False
black,650,71207,True
black,576,71207,False
asian,679,71201,False
asian,709,71201,True
white,592,71202,True
hispanic,516,71200,False
asian,573,71206,False
white,720,71203,False
asian,727,71200,False
hispanic,681,71200,False
white,773,71207,False
white,788,71202,False
white,313,71202,True
hispanic,526,71206,True
white,767,71202,False
hispanic,604,71204,False
asian,598,71200,False
black,540,71205,True
hispanic,687,71204,True
white,733,71206,False
white,631,71202,False
hispanic,699,71207,False
black,699,71204,False
white,506,71203,True
white,528,71207,True
asian,624,71201,True
hispanic,637,71200,False
black,346,71207,True
white,746,71201,False
black,357,71207,True
asian,571,71201,True
white,827,71203,True
white,739,71202,False
white,755,71202,False
hispanic,542,71204,False
asian,645,71200,False
asian,529,71200,True
asian,713,71200,False
white,326,71203,True
white,771,71202,False
black,513,71202,False
asian,518,71203,True
hispanic,723,71204,False
white,715,71202,False
black,524,71207,True
white,647,71200,False
white,612,71202,False
black,508,71205,True
asian,433,71205,True
hispanic,602,71207,False
asian,393,71201,True
hispanic,343,71204,True
asian,586,71202,False
white,768,71202,False
hispanic,706,71205,False
hispanic,500,71205,True
black,375,71205,True
hispanic,552,71203,True
black,501,71207,False
white,766,71203,False
white,337,71201,True
asian,731,71205,True
black,717,71207,False
asian,617,71202,False
white,678,71206,False
black,548,71207,True
black,670,71206,False
black,446,71206,True
black,552,71204,True
white,588,71202,False
asian,718,71200,True
white,683,71206,False
asian,487,71203,True
asian,786,71204,False
white,737,71202,False
white,347,71203,False
asian,723,71201,False
asian,558,71201,True
black,607,71206,False
white,355,71205,True
asian,764,71202,False
hispanic,408,71202,True
white,550,71206,False
black,711,71206,False
white,689,71202,False
white,410,71203,True
white,712,71204,False
white,762,71202,False
hispanic,555,71200,True
white,548,71202,False
white,621,71202,True
hispanic,735,71205,False
black,647,71207,False
black,329,71204,True
asian,836,71201,False
hispanic,535,71205,False
white,693,71202,True
white,800,71204,False
black,609,71202,False
black,551,71206,True
asian,686,71201,False
white,663,71203,True
white,661,71200,False
asian,514,71200,False
black,673,71205,True
white,772,71206,False
white,753,71200,False
white,739,71207,False
white,798,71202,False
asian,784,71202,False
white,661,71202,False
black,488,71207,True
black,444,71207,True
white,812,71200,False
white,663,71202,False
asian,621,71201,False
asian,645,71204,False
white,647,71205,False
asian,639,71204,False
asian,689,71201,False
white,395,71203,True
white,706,71204,False
asian,649,71205,True
hispanic,771,71202,False
hispanic,750,71206,False
asian,772,71201,False
asian,811,71200,False
asian,584,71201,False
hispanic,753,71206,False
black,542,71207,False
asian,663,71207,True
asian,720,71202,False
white,822,71202,False
black,550,71206,True
asian,602,71200,False
black,423,71206,True
black,584,71207,False
white,626,71204,False
hispanic,644,71205,True
white,742,71204,False
hispanic,502,71207,True
black,496,71206,True
white,414,71202,True
asian,647,71202,False
white,645,71202,False
asian,765,71200,False
asian,828,71202,True
hispanic,687,71201,False
asian,649,71206,False
white,725,71204,False
black,587,71205,True
asian,844,71205,False
white,654,71203,False
black,477,71206,True
hispanic,547,71205,True
white,424,71202,True
white,569,71200,True
asian,401,71200,True
hispanic,595,71205,False
white,766,71202,False
black,508,71206,True
asian,688,71202,False
white,632,71204,True
white,623,71202,False
asian,685,71200,False
black,436,71207,True
white,805,71205,False
asian,565,71200,True
white,601,71200,False
black,506,71206,True
hispanic,840,71205,False
white,636,71206,False
asian,523,71201,True
white,809,71200,False
white,653,71200,False
asian,827,71200,False
black,692,71200,False
white,317,71204,True
white,742,71200,False
black,473,71206,True
white,667,71204,False
hispanic,669,71204,False
white,640,71205,True
white,737,71202,False
asian,735,71201,True
asian,688,71201,False
hispanic,700,71205,False
white,468,71202,True
black,382,71207,True
asian,737,71201,False
black,726,71202,False
asian,625,71201,False
hispanic,718,71200,True
hispanic,788,71206,False
white,372,71201,True
hispanic,608,71205,False
black,654,71204,False
asian,741,71204,False
asian,713,71200,False
asian,318,71200,True
hispanic,666,71204,False
asian,572,71202,False
white,588,71201,True
white,582,71207,True
white,681,71202,True
hispanic,608,71205,False
white,693,71206,False
black,321,71207,True
hispanic,785,71203,False
asian,560,71203,True
white,808,71206,False
asian,721,71202,False
black,424,71206,False
black,698,71206,False
hispanic,679,71202,False
black,436,71201,True
asian,609,71200,False
white,720,71204,False
hispanic,409,71204,True
white,709,71202,False
white,638,71204,False
white,672,71202,False
hispanic,832,71204,False
hispanic,724,71202,False
hispanic,610,71205,False
white,530,71205,True
asian,630,71206,False
black,477,71204,True
white,752,71205,False
black,369,71205,True
asian,669,71206,False
black,372,71206,True
asian,561,71201,False
black,358,71207,True
white,682,71206,False
white,500,71203,True
hispanic,782,71205,False
black,462,71206,True
white,627,71204,False
white,745,71200,False
hispanic,507,71205,True
asian,590,71202,False
hispanic,763,71205,False
hispanic,751,71202,False
hispanic,543,71202,True
asian,734,71202,False
white,417,71203,True
hispanic,510,71204,True
white,682,71203,False
asian,780,71202,False
hispanic,302,71204,True
hispanic,678,71200,False
white,475,71201,True
hispanic,426,71205,False
asian,804,71204,False
black,737,71205,True
white,785,71202,False
white,813,71202,False
white,584,71206,False
white,800,71207,False
white,608,71202,False
hispanic,647,71204,True
hispanic,499,71201,True
white,744,71205,False
hispanic,711,71203,False
hispanic,457,71205,True
asian,483,71201,True
asian,589,71202,True
hispanic,343,71205,True
white,423,71206,False
asian,749,71206,False
asian,822,71207,False
asian,802,71204,False
hispanic,621,71205,False
black,457,71207,True
hispanic,541,71207,True
hispanic,569,71202,False
black,679,71207,True
hispanic,786,71204,False
asian,758,71201,True
black,382,71207,True
black,711,71202,False
hispanic,453,71204,True
hispanic,648,71204,False
hispanic,332,71207,True
black,608,71207,True
asian,623,71203,False
white,822,71202,False
black,318,71206,True
white,813,71202,False
white,450,71204,True
white,656,71203,True
hispanic,753,71204,False
black,630,71202,False
black,427,71207,True
white,495,71205,True
white,689,71200,False
white,804,71204,False
black,301,71207,True
asian,660,71206,False
white,600,71202,False
hispanic,705,71204,False
white,417,71205,True
black,452,71204,True
white,593,71202,False
white,754,71203,False
white,724,71202,False
white,699,71203,False
white,579,71204,False
asian,645,71202,False
white,462,71202,True
hispanic,432,71205,True
asian,301,71201,True
asian,495,71201,False
hispanic,612,71205,True
hispanic,635,71205,False
black,584,71204,False
white,824,71202,False
white,778,71204,False
black,577,71201,False
black,602,71207,False
white,791,71202,False
white,745,71200,False
hispanic,489,71202,True
white,652,71202,False
white,709,71203,False
asian,690,71202,False
white,556,71203,True
black,414,71207,True
asian,808,71204,False
black,314,71206,True
white,700,71202,False
white,558,71203,True
asian,781,71200,False
asian,765,71200,False
asian,563,71202,False
hispanic,729,71202,False
asian,556,71202,False
asian,731,71200,False
asian,497,71203,False
black,620,71206,False
white,609,71202,True
asian,680,71200,False
asian,575,71200,False
hispanic,733,71207,False
white,651,71203,False
white,443,71203,True
white,579,71201,True
white,751,71203,False
black,572,71200,False
hispanic,719,71205,False
asian,684,71206,False
black,343,71201,True
white,779,71202,False
white,687,71203,False
asian,816,71201,False
white,629,71203,False
white,696,71206,False
hispanic,517,71204,True
white,684,71200,False
asian,791,71200,False
asian,677,71200,False
asian,801,71200,False
white,745,71203,True
hispanic,701,71205,False
white,807,71200,False
asian,816,71200,False
hispanic,700,71204,True
black,309,71206,True
asian,611,71206,False
hispanic,555,71204,False
black,795,71206,False
asian,611,71207,False
hispanic,414,71205,False
black,484,71201,True
black,536,71201,True
asian,422,71203,True
hispanic,775,71204,False
asian,585,71200,False
white,599,71205,True
asian,657,71200,False
white,774,71202,False
black,684,71206,False
white,716,71200,False
white,784,71203,False
asian,654,71200,False
white,760,71202,False
asian,782,71202,False
hispanic,710,71207,False
white,845,71203,False
hispanic,736,71204,False
white,742,71202,False
white,512,71203,True
white,738,71202,False
asian,611,71201,False
hispanic,352,71205,True
black,635,71207,False
hispanic,598,71204,True
asian,613,71200,False
white,464,71203,True
white,810,71202,False
asian,773,71204,False
hispanic,839,71206,False
white,788,71203,False
black,710,71200,False
white,306,71205,True
white,690,71201,True
white,621,71205,False
white,832,71203,False
white,762,71206,False
white,728,71203,False
black,597,71207,True
asian,676,71204,False
black,635,71206,False
hispanic,675,71204,False
hispanic,803,71204,False
white,604,71200,True
white,660,71200,False
white,622,71203,False
hispanic,525,71205,False
asian,589,71205,True
white,698,71202,True
asian,713,71201,False
black,773,71207,True
asian,701,71206,False
black,576,71205,True
white,733,71203,False
white,685,71206,False
asian,660,71202,False
white,767,71201,False
asian,737,71204,False
white,474,71204,True
asian,646,71202,False
asian,634,71201,False
hispanic,473,71204,True
black,347,71207,True
white,721,71203,False
asian,640,71203,False
asian,748,71201,False
asian,812,71200,False
hispanic,849,71202,False
asian,776,71200,True
white,761,71203,False
white,619,71206,False
black,608,71207,False
black,394,71207,True
hispanic,385,71204,True
asian,600,71201,False
white,745,71200,False
black,422,71206,True
asian,564,71206,False
white,749,71204,False
asian,772,71200,False
white,556,71203,True
black,625,71204,False
hispanic,637,71204,False
white,723,71202,False
asian,743,71207,False
white,688,71204,True
hispanic,669,71205,True
hispanic,698,71207,True
white,438,71202,False
asian,509,71200,True
hispanic,518,71201,True
white,784,71205,False
hispanic,423,71205,True
hispanic,329,71206,True
black,443,71204,True
white,841,71203,False
hispanic,326,71204,True
white,666,71202,False
asian,380,71200,False
white,834,71202,False
white,828,71201,False
asian,698,71203,False
asian,628,71200,False
white,706,71203,False
black,368,71201,True
white,800,71202,False
white,534,71206,False
black,473,71201,True
hispanic,356,71205,True
asian,622,71201,False
white,762,71200,False
white,746,71202,True
white,777,71206,False
white,660,71203,False
hispanic,313,71205,True
white,650,71202,False
asian,755,71200,False
white,652,71200,True
black,766,71207,False
black,564,71202,False
white,745,71204,False
black,542,71201,True
asian,635,71201,True
black,810,71202,False
white,658,71202,False
asian,654,71201,False
white,666,71204,False
white,610,71203,True
hispanic,534,71201,True
black,615,71207,False
black,576,71206,True
white,487,71204,False
black,426,71205,True
black,696,71202,False
white,585,71203,False
white,667,71203,True
asian,709,71201,False
hispanic,650,71204,False
white,700,71206,False
white,660,71202,False
asian,729,71201,False
hispanic,779,71204,True
hispanic,606,71204,False
asian,540,71206,False
asian,746,71206,False
hispanic,720,71200,False
black,486,71206,True
black,459,71206,True
hispanic,382,71205,True
white,439,71200,True
white,538,71203,True
black,496,71207,True
white,772,71206,False
black,691,71207,False
asian,836,71201,False
white,635,71204,False
white,745,71202,False
hispanic,598,71204,False
black,321,71206,True
white,758,71200,False
black,512,71206,False
white,781,71202,False
black,312,71205,True
white,844,71202,False
hispanic,794,71205,False
white,648,71201,False
black,719,71200,False
asian,663,71202,False
asian,767,71205,False
asian,712,71201,False
asian,814,71200,False
hispanic,558,71206,False
black,526,71207,True
hispanic,848,71204,False
asian,679,71200,False
white,463,71202,True
hispanic,635,71207,True
hispanic,708,71205,False
white,632,71205,False
black,452,71201,True
white,836,71203,False
black,658,71207,False
black,459,71207,True
asian,726,71207,False
white,622,71203,False
asian,611,71200,False
white,399,71203,True
white,825,71206,False
black,619,71206,False
hispanic,842,71205,False
black,438,71207,True
black,552,71201,True
asian,771,71206,False
black,553,71205,True
black,673,71204,False
white,512,71206,False
black,311,71207,True
white,303,71202,True
asian,638,71206,True
white,731,71202,False
asian,691,71200,False
asian,514,71200,True
white,361,71203,True
asian,678,71200,False
white,656,71207,False
asian,778,71201,False
asian,774,71200,False
asian,513,71207,True
asian,486,71200,False
hispanic,464,71203,True
asian,475,71205,True
asian,750,71206,False
white,715,71203,False
black,393,71205,True
white,678,71202,False
asian,674,71202,False
asian,649,71206,True
black,677,71206,False
white,628,71202,False
white,683,71203,False
hispanic,638,71205,False
white,566,71200,False
hispanic,766,71205,False
white,850,71202,False
white,700,71203,False
white,660,71201,True
white,587,71204,False
black,589,71206,False
black,583,71206,False
asian,695,71200,False
white,820,71204,False
white,687,71206,False
white,545,71207,False
white,489,71203,True
asian,802,71201,False
white,745,71202,False
asian,474,71203,False
white,668,71202,True
white,380,71203,True
asian,628,71200,False
white,423,71202,True
asian,479,71200,True
white,626,71205,False
asian,812,71201,False
black,374,71207,True
asian,591,71201,False
asian,818,71206,False
black,610,71206,False
hispanic,492,71205,True
black,379,71202,True
white,433,71201,True
black,642,71206,True
black,713,71200,False
white,555,71201,True
black,415,71207,True
black,457,71205,True
asian,787,71202,False
hispanic,828,71203,False
hispanic,659,71204,False
white,681,71201,True
white,626,71203,False
black,418,71207,True
white,616,71202,False
black,346,71201,True
hispanic,626,71204,True
white,735,71202,False
white,700,71201,True
asian,605,71206,False
white,824,71202,False
hispanic,695,71205,False
hispanic,579,71204,False
black,501,71206,True
asian,824,71201,False
asian,628,71201,False
white,609,71203,False
black,818,71204,False
white,706,71200,False
hispanic,479,71201,True
asian,562,71204,True
white,789,71202,False
black,541,71205,True
black,649,71204,False
black,644,71206,False
hispanic,387,71203,True
white,750,71204,False
asian,667,71202,False
black,575,71206,False
black,554,71204,True
white,713,71203,True
white,721,71201,True
black,523,71206,True
asian,844,71200,False
asian,637,71202,False
white,775,71202,False
black,469,71204,True
asian,425,71203,True
hispanic,552,71204,False
white,672,71200,False
hispanic,450,71202,False
white,593,71202,False
asian,591,71201,False
black,666,71206,False
white,788,71206,False
hispanic,604,71205,False
white,691,71202,False
hispanic,635,71202,False
white,674,71207,False
black,520,71202,True
asian,661,71202,False
hispanic,372,71205,True
hispanic,334,71204,True
hispanic,365,71204,False
black,573,71200,True
hispanic,716,71204,False
white,676,71204,False
white,498,71202,True
hispanic,567,71207,False
black,678,71200,False
asian,403,71207,True
white,588,71200,True
hispanic,669,71201,False
white,705,71203,False
white,729,71206,False
white,566,71201,False
black,547,71207,True
hispanic,745,71202,False
white,802,71204,False
black,557,71206,True
asian,686,71202,False
white,752,71206,False
white,810,71202,False
asian,646,71201,True
white,318,71203,True
white,837,71202,False
white,842,71204,False
white,637,71203,False
asian,824,71206,False
black,570,71204,False
white,597,71206,False
white,727,71202,False
asian,766,71207,False
white,389,71203,True
white,839,71202,False
asian,685,71200,True
hispanic,466,71202,True
hispanic,643,71205,False
asian,763,71201,False
black,669,71207,True
asian,488,71204,False
asian,412,71207,True
white,674,71203,False
asian,592,71201,False
hispanic,537,71204,False
black,765,71207,False
hispanic,525,71207,True
hispanic,426,71205,True
white,583,71200,False
white,631,71202,False
asian,642,71205,False
asian,653,71204,False
white,458,71201,True
black,379,71207,True
hispanic,767,71200,False
asian,438,71205,True
white,626,71200,False
asian,608,71200,False
hispanic,715,71205,False
white,695,71204,False
asian,635,71201,True
white,763,71204,False
white,361,71203,True
hispanic,633,71204,True
white,714,71203,True
black,326,71206,True
asian,774,71201,False
white,697,71201,True
asian,664,71200,False
asian,773,71201,False
hispanic,592,71205,True
white,716,71204,False
asian,714,71207,False
white,766,71202,False
hispanic,445,71201,True
asian,669,71204,False
hispanic,573,71203,True
hispanic,719,71207,False
black,650,71206,False
white,666,71203,False
black,325,71206,True
asian,587,71200,False
asian,694,71204,False
asian,497,71200,True
white,784,71204,False
white,633,71202,False
white,531,71201,False
hispanic,546,71204,True
white,715,71200,False
black,616,71206,True
white,689,71202,False
black,454,71207,True
asian,730,71201,False
asian,382,71201,True
white,763,71200,False
hispanic,736,71204,False
white,643,71207,True
white,633,71207,False
white,584,71202,False
white,676,71200,True
hispanic,338,71205,True
asian,622,71206,False
asian,812,71202,False
white,461,71202,True
white,731,71200,False
hispanic,761,71204,False
white,786,71201,False
black,474,71204,True
white,573,71203,False
hispanic,686,71200,False
hispanic,522,71205,True
black,360,71206,True
black,311,71207,True
asian,569,71201,True
black,671,71206,False
white,682,71201,False
hispanic,536,71204,True
white,558,71202,False
white,709,71204,False
white,670,71204,False
hispanic,566,71206,False
asian,336,71201,True
hispanic,632,71204,True
white,384,71203,True
asian,569,71201,False
hispanic,524,71202,False
hispanic,485,71205,True
asian,622,71200,False
white,618,71202,False
asian,834,71200,False
black,430,71205,True
black,513,71207,True
black,304,71206,True
white,412,71205,True
asian,746,71202,False
hispanic,787,71202,False
hispanic,679,71205,True
asian,765,71202,False
black,492,71206,True
hispanic,437,71207,True
hispanic,599,71204,True
asian,611,71201,False
asian,552,71200,True
white,779,71203,True
asian,821,71201,False
asian,602,71204,False
